AIRPORT,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
GCN,Grand Canyon National Park,35.95194444,-112.14750000
GCN,Grand Canyon National Park,35.95222222,-112.14694444
GCY,Municipal,36.19138889,-82.81666667
GDC,Donaldson Center,34.75833333,-82.37666667
GDC,Donaldson Center,34.75833333,-82.37638889
GDC,Donaldson Center,34.75833333,-82.37638889
GDC,Donaldson Field,34.75833333,-82.37638889
GDC,Donaldson Field,34.75833333,-82.37638889
GDE,Gode Airport,5.90222222,43.62833333
GDE,Gode Airport,5.93472222,43.57805556
GDH,Golden Horn Lodge Seaplane Base,59.74694444,-158.87472222
GDL,Don Miguel Hidalgo International,20.52166667,-103.31111111
GDL,Don Miguel Hidalgo International,20.52388889,-103.31250000
GDL,Don Miguel Hidalgo y Costilla International,20.52166667,-103.31111111
GDL,Guadalajara International,20.52194444,-103.31111111
GDL,Miguel Hidalgo y Costilla International,20.52166667,-103.31111111
GDL,Miguel Hidalgo y Costilla International,20.52194444,-103.31111111
GDL,Miguel Hidalgo y Costilla International,20.52194444,-103.31111111
GDM,Gardner Municipal,42.54972222,-72.01638889
GDM,Gardner Municipal,42.55000000,-72.01611111
GDN,Gdansk Airport,54.37750000,18.46611111
GDN,Gdansk Lech Walesa,54.37194444,18.47194444
GDN,Gdansk Lech Walesa,54.37611111,18.47194444
GDN,Gdansk Lech Walesa,54.37611111,18.47194444
GDN,Gdansk Lech Walesa,54.37750000,18.46611111
GDN,Gdansk Lech Walesa,54.37750000,18.46611111
GDQ,Gondar Airport,12.51444444,37.44555556
GDQ,Gondar Airport,12.52000000,37.43416667
GDQ,Gonder,12.52000000,37.43416667
GDQ,Gonder Atse Tewodros,12.52000000,37.43416667
GDQ,Gonder Atse Tewodros,12.52000000,37.43416667
GDT,Grand Turk International,21.44388889,-71.14250000
GDT,Grand Turk International,21.44388889,-71.14250000
GDT,JAGS McCartney International,21.44444444,-71.14222222
GDV,Dawson Community,47.13861111,-104.80722222
GDV,Dawson Community,47.13888889,-104.80694444
GDW,Gladwin Zettel Memorial,43.96861111,-84.47388889
GDW,Gladwin Zettel Memorial,43.97055556,-84.47500000
GDX,Magadan Airport,59.91083333,150.72027778
GDX,Magadan Airport,59.91083333,150.72027778
GDX,Magadan Airport,59.91111111,150.72500000
GDX,Magadan Airport,59.91111111,150.72500000
GDX,Magadan Sokol,59.91111111,150.72500000
GDX,Sokol,59.91000000,150.71666667
GDX,Sokol,59.91000000,150.71666667
GDX,Sokol,59.91083333,150.72027778
GDX,Sokol,59.91083333,150.72027778
GDX,Sokol,59.91083333,150.72027778
GDX,Sokol,59.91111111,150.72055556
GDX,Sokol,59.91111111,150.72500000
GEA,Magenta,-22.25972222,166.47083333
GEA,Magenta,-22.25833333,166.47277778
GEA,Magenta,-22.25833333,166.47277778
GEA,Noumea Magenta,-22.25777778,166.47277778
GEA,Noumea Magenta,-22.25777778,166.47277778
GED,Delaware Coastal,38.68750000,-75.35944444
GED,Delaware Coastal,38.68750000,-75.35944444
GED,Delaware Coastal,38.68777778,-75.35944444
GED,Delaware Coastal,38.68916667,-75.35888889
GED,Sussex County,38.68916667,-75.35888889
GED,Sussex County,38.68916667,-75.35888889
GEG,Spokane International,47.61916667,-117.53527778
GEG,Spokane International,47.62000000,-117.53277778
GEK,Ganes Creek Airport,62.97555556,-156.51333333
GEL,Aeroporto Regional Sepe Tiaraju,-28.28166667,-54.16916667
GEL,Santo Angelo Airport,-28.28250000,-54.16972222
GEL,Santo Angelo Airport,-28.28166667,-54.16916667
GEL,Santo Angelo Airport,-28.28111111,-54.16805556
GEL,Santo Angelo Airport,-28.28111111,-54.16805556
GEL,Sepe Tiaraju,-28.28166667,-54.16916667
GEN,Gardermoen,60.20305556,11.08527778
GEO,Cheddi Jagan International,6.49861111,-58.25416667
GEO,Chedi Jagan International,6.49861111,-58.25416667
GEO,Timehri In,6.49861111,-58.25416667
GER,Rafael Cabrera,21.83472222,-82.78388889
GER,Rafael Cabrera,21.83472222,-82.78388889
GER,Rafael Cabrera,21.83472222,-82.76722222
GER,Rafael Cabrera,21.83750000,-82.78000000
GER,Rafael Cabrera,21.83805556,-82.77972222
GES,General Santos Airport,6.10555556,125.23388889
GES,General Santos Airport,6.10555556,125.23500000
GET,Geraldton Airport,-28.79611111,114.70750000
GET,Geraldton Airport,-28.79194444,114.70444444
GET,Geraldton Airport,-28.79166667,114.70000000
GEV,Gallivare Airport,67.13250000,20.81472222
GEV,Gallivare Airport,67.13444444,20.81666667
GEY,South Big Horn County,44.51333333,-108.07777778
GEY,South Big Horn County,44.51694444,-108.08277778
GEY,South Big Horn County,44.51694444,-108.08277778
GEY,South Big Horn County,44.51805556,-108.08305556
GEY,South Big Horn County,44.51805556,-108.08305556
GEZ,Shelbyville Municipal,39.58305556,-85.80472222
GEZ,Shelbyville Municipal,39.58305556,-85.80472222
GFA,Malmstrom AFB Heliport,47.50472222,-111.18722222
GFA,Malmstrom AFB Heliport,47.50500000,-111.18722222
GFA,Malmstrom AFB Heliport,47.50583333,-111.18472222
GFB,Togiak Fish Airport,59.05000000,-160.28333333
GFF,Griffith Airport,-34.25416667,146.06027778
GFF,Griffith Airport,-34.25083333,146.06583333
GFF,Griffith Airport,-34.25083333,146.06722222
GFK,Grand Forks International,47.94722222,-97.17388889
GFK,Grand Forks International,47.95194444,-97.17861111
GFL,Floyd Bennett Memorial,43.34111111,-73.61027778
GFL,Warren County,43.34444444,-73.60916667
GFN,Grafton Airport,-29.76055556,153.02861111
GFN,Grafton Airport,-29.75944444,153.03000000
GFN,Grafton Airport,-29.75472222,153.03111111
GFO,Bartica Airport,6.36000000,-58.65444444
GFO,Bartica Airport,6.36000000,-58.65444444
GFO,Bartica Airport,6.36027778,-58.65416667
GFO,Bartica Airport,6.36027778,-58.65416667
GFO,Bartica Airport,6.36111111,-58.65416667
GFR,Granville Mont Saint Michel,48.88222222,-1.56555556
GFR,Granville Mont Saint Michel,48.88305556,-1.56416667
GFY,Grootfontein Airport,-19.60222222,18.12250000
GFY,Grootfontein Airport,-19.60222222,18.12583333
GFY,Grootfontein Airport,-19.60000000,18.13333333
GFY,Grootfontein Airport,-19.60000000,18.13333333
GGE,Georgetown County,33.31138889,-79.32027778
GGE,Georgetown County,33.31194444,-79.31805556
GGG,East Texas Regional,32.38388889,-94.71138889
GGG,East Texas Regional,32.38666667,-94.71527778
GGH,Parana,23.69166667,-58.64222222
GGN,Gagnoa Airport,6.10138889,-5.98750000
GGN,Gagnoa Airport,6.10361111,-5.98694444
GGR,New Garowe,8.45861111,48.56833333
GGT,Exuma International,23.56250000,-75.87805556
GGT,Exuma International,23.56250000,-75.87805556
GGT,Exuma International,23.56250000,-75.87750000
GGT,Exuma International,23.56250000,-75.87750000
GGW,Wokal Field Glasgow Valley County,48.21250000,-106.61472222
GGW,Wokal Field/Glasgow International,48.21250000,-106.61472222
GGW,Wokal Field/Glasgow International,48.21277778,-106.61555556
GHA,Ghardaia Airport,32.38222222,3.80055556
GHA,Noumerat Moufdi Zakaria,32.38361111,3.79472222
GHB,Eleuthera Nalf,25.28388889,-76.33083333
GHB,Governors Harbour Airport,25.28388889,-76.33083333
GHB,Governors Harbour Airport,25.28472222,-76.33111111
GHC,Great Harbour Cay Airport,25.73805556,-77.84027778
GHC,Great Harbour Cay Airport,25.73833333,-77.84027778
GHC,Great Harbour Cay Airport,25.73833333,-77.84027778
GHC,Great Harbour Cay Airport,25.73833333,-77.84000000
GHC,Great Harbour Cay Airport,25.73833333,-77.84000000
GHC,Gt.Harbour,25.73805556,-77.84027778
GHT,Ghat Airport,25.13583333,10.14666667
GHT,Ghat Airport,25.13583333,10.14666667
GHT,Ghat Airport,25.14555556,10.14250000
GHT,Ghat Airport,25.14694444,10.14472222
GHT,Ghat Airport,25.14694444,10.14472222
GHU,Gualeguaychu Airport,-33.00555556,-58.61277778
GHU,Gualeguaychu Airport,-33.00416667,-58.61222222
GIB,Gibraltar Airport,36.15000000,-5.34722222
GIB,Gibraltar Airport,36.15111111,-5.34972222
GIG,Galeao Antonio Carlos Jobim,-22.80888889,-43.24361111
GIG,Galeao Antonio Carlos Jobim International,-22.80888889,-43.24361111
GIG,Galeao Antonio Carlos Jobim International,-22.80888889,-43.24361111
GIG,Galeao-Antonio Carlos Jobim,-22.80888889,-43.24361111
GIL,Gilgit Airport,35.91888889,74.33361111
GIL,Gilgit Airport,35.91916667,74.33583333
GIS,Gisborne Airport,-38.66388889,177.97694444
GIS,Gisborne Airport,-38.65972222,177.97222222
GIZ,Gizan Saudia Arabia,16.86666667,42.58333333
GJA,Guanaja,16.44500000,-85.90583333
GJA,Guanaja,16.44527778,-85.90666667
GJA,Guanaja,16.44527778,-85.90666667
GJA,Guanaja,16.44555556,-85.90666667
GJA,Guanaja,16.44555556,-85.90666667
GJM,Guajara Mirim,-10.78638889,-65.28500000
GJM,Guajara Mirim,-10.78638889,-65.28472222
GJT,Grand Junction Regional,39.12250000,-108.52666667
GJT,Walker Field,39.11861111,-108.51388889
GKA,Goroka Airport,-6.08250000,145.39194444
GKA,Goroka Airport,-6.08194444,145.39166667
GKA,Goroka Airport,-6.08194444,145.39166667
GKA,Goroka Airport,-6.08166667,145.39194444
GKA,Goroka Airport,-6.08166667,145.39194444
GKA,Goroka Airport,-6.07916667,145.39777778
GKE,Geilenkirchen Airport,50.96083333,6.04166667
GKL,Bonnie Doon,-23.18333333,150.94166667
GKN,Gulkana Airport,62.15500000,-145.45444444
GKN,Gulkana Airport,62.15527778,-145.45222222
GL1,Station Nord Airport,81.60055556,-16.66722222
GL2,Hyde Fjord Ice Strip,83.06666667,-31.25000000
GLA,Glasgow Airport,55.87166667,-4.43361111
GLA,Glasgow Airport,55.87166667,-4.43361111
GLA,Glasgow Airport,55.87166667,-4.43194444
GLA,Glasgow Airport,55.87194444,-4.43305556
GLA,Glasgow Airport,55.87194444,-4.43305556
GLD,Renner Field,39.37027778,-101.69944444
GLD,Renner Field,39.37055556,-101.69888889
GLD,Renner Field Goodland Municipal,39.37083333,-101.69861111
GLE,Gainesville Municipal,33.65222222,-97.19722222
GLF,Golfito Airport,8.65138889,-83.18083333
GLF,Golfito Airport,8.65388889,-83.18194444
GLF,Golfito Airport,8.65388889,-83.18194444
GLF,Golfito Airport,8.65388889,-83.18055556
GLF,Golfito Airport,8.65388889,-83.18055556
GLH,Greenville Mid Delta,33.48277778,-90.98555556
GLH,Greenville Mid Delta,33.48277778,-90.98555556
GLH,Greenville Municipal,33.48444444,-90.98500000
GLH,Mid Delta Regional,33.48277778,-90.98555556
GLH,Mid Delta Regional,33.48277778,-90.98555556
GLI,Glen Innes Airport,-29.67666667,151.69083333
GLI,Glen Innes Airport,-29.67500000,151.68944444
GLK,Gaalkacyo,6.78138889,47.45555556
GLK,Galcaio Airport,6.77861111,47.45277778
GLK,Galcaio Airport,6.78111111,47.45472222
GLK,Galcaio Airport,6.78111111,47.45472222
GLK,Galcaio Airport,6.78138889,47.45555556
GLK,Galcaio Airport,6.78138889,47.45555556
GLK,Galkaio,6.78138889,47.45555556
GLM,Glenormiston Airport,-22.88888889,138.82416667
GLN,Goulimime Airport,29.02638889,-10.05055556
GLN,Goulimime Airport,29.02666667,-10.05027778
GLO,Gloucestershire,51.89250000,-2.16333333
GLO,Gloucestershire,51.89305556,-2.16555556
GLO,Gloucestershire,51.89305556,-2.16555556
GLO,Gloucestershire,51.89416667,-2.16722222
GLO,Gloucestershire,51.89416667,-2.16722222
GLQ,Glennallen Airport,62.11861111,-145.55000000
GLR,Gaylord Regional,45.01305556,-84.70333333
GLR,Gaylord Regional,45.01444444,-84.69944444
GLS,Scholes Field,29.26750000,-94.86027778
GLS,Scholes International at Galveston,29.26527778,-94.86055556
GLT,Gladstone Airport,-23.86972222,151.22277778
GLT,Gladstone Airport,-23.86972222,151.22500000
GLT,Gladstone Airport,-23.83333333,151.25416667
GLV,Golovin Airport,64.54416667,-163.03750000
GLV,Golovin Airport,64.55055556,-163.00722222
GLW,Glasgow Municipal,37.03166667,-85.95388889
GLW,Glasgow Municipal,37.03166667,-85.95361111
GMA,Gemena Airport,3.23500000,19.76861111
GMA,Gemena Airport,3.23527778,19.77111111
GMA,Gemena Airport,3.23527778,19.77138889
GMB,Gambella Airport,8.12861111,34.56333333
GMC,Guerima Airport,3.63333333,-71.16666667
GML,Antonov 2 International,50.60361111,30.19111111
GML,Antonov 2 International,50.60361111,30.19111111
GML,Antonov International,50.59888889,30.19666667
GML,Antonov International,50.60361111,30.19111111
GML,Antonov International,50.60361111,30.19194444
GML,Antonov International,50.60361111,30.19194444
GMP,Gimpo International,37.55861111,126.79000000
GMP,Gimpo International,37.55861111,126.79055556
GMT,Granite Mountain AFS,65.40555556,-161.27750000
GMT,Granite Mountain AS,65.40222222,-161.28138889
GMU,Greenville Downtown,34.84777778,-82.35027778
GMU,Greenville Downtown,34.84805556,-82.35000000
GNA,Hrodna Airport,53.60166667,24.05500000
GNA,Hrodna Airport,53.60194444,24.05388889
GNB,Grenoble Alpes Isere,45.36305556,5.32944444
GNB,Grenoble Isere,45.36305556,5.32944444
GNB,Saint Greirs,45.36277778,5.32972222
GND,Maurice Bishop International,12.00416667,-61.78805556
GND,Maurice Bishop International,12.00416667,-61.78611111
GNR,General Roca Airport,-39.00000000,-67.62055556
GNR,General Roca Airport,-38.99722222,-67.61000000
GNT,Grants Milan Municipal,35.16722222,-107.90194444
GNU,Goodnews,59.11250000,-161.58055556
GNU,Goodnews,59.11750000,-161.57750000
GNU,Goodnews,59.11750000,-161.57750000
GNU,Goodnews,59.11777778,-161.57361111
GNU,Goodnews,59.11777778,-161.57361111
GNV,Gainesville Regional,29.68972222,-82.27583333
GNV,Gainesville Regional,29.69000000,-82.27166667
GOA,Genova/Sestri,44.41194444,8.84194444
GOA,Genova/Sestri,44.41305556,8.83777778
GOA,Genova/Sestri,44.41333333,8.83750000
GOB,Goba Airport,7.01388889,39.98055556
GOH,Nuuk Airport,64.18194444,-51.72500000
GOH,Nuuk Airport,64.19083333,-51.67805556
GOH,Nuuk Airport,64.19222222,-51.68250000
GOH,Nuuk Airport,64.19305556,-51.67638889
GOI,Goa Airport,15.38083333,73.82694444
GOI,Goa Airport,15.38083333,73.83277778
GOI,Goa Airport,15.38083333,73.83277778
GOI,Goa/Dabolim,15.38166667,73.83361111
GOJ,Nizhny Novgorod,56.22944444,43.78222222
GOJ,Nizhny Novgorod,56.22944444,43.78222222
GOJ,Strigino,56.22888889,43.78361111
GOJ,Strigino,56.22944444,43.78222222
GOJ,Strigino,56.23000000,43.78416667
GOJ,Strigino,56.23000000,43.78416667
GOL,Gold Beach Municipal,42.41361111,-124.42305556
GOL,Gold Beach Municipal,42.41527778,-124.42500000
GOM,Goma Airport,-1.67083333,29.23833333
GOM,Goma Airport,-1.67000000,29.23500000
GOM,Goma Airport,-1.66805556,29.23805556
GOM,Goma Airport,-1.66611111,29.23805556
GON,Groton-New London,41.33000000,-72.04527778
GON,Trumbull,41.32888889,-72.04638889
GOO,Goondiwindi Airport,-28.52444444,150.31944444
GOO,Goondiwindi Airport,-28.52250000,150.32027778
GOO,Goondiwindi Airport,-28.52138889,150.32027778
GOP,Gorakhpur Airport,26.73972222,83.45222222
GOP,Gorakhpur Airport,26.74083333,83.45000000
GOR,Gore Airport,8.15555556,35.53805556
GOR,Gore Airport,8.16000000,35.55194444
GOR,Gore Airport,8.16000000,35.55194444
GOR,Gore Airport,8.16111111,35.55277778
GOR,Gore Airport,8.16111111,35.55277778
GOS,Gosford Airport,-33.43333333,151.35000000
GOT,Landvetter,57.66277778,12.27972222
GOT,Landvetter,57.66277778,12.27972222
GOU,Garoua Airport,9.33583333,13.36944444
GOU,Garoua Airport,9.33583333,13.37000000
GOU,Garoua Airport,9.33583333,13.37000000
GOU,Garoua Airport,9.33583333,13.37000000
GOU,Garoua Airport,9.33611111,13.37000000
GOU,Garoua Airport,9.33611111,13.37000000
GOU,Garoua Airport,9.33611111,13.37000000
GOU,Garoua Airport,9.33611111,13.37555556
GOV,Gove Airport,-12.28166667,136.82166667
GOV,Gove Airport,-12.26944444,136.81833333
GOV,Gove Airport,-12.26916667,136.81750000
GOZ,Gorna Oryahovitsa Airport,43.15138889,25.71277778
GOZ,Gorna Oryahovitsa Airport,43.15138889,25.71277778
GOZ,Gorna Oryahovitsa Airport,43.15138889,25.71277778
GOZ,Gorna Oryahovitsa Airport,43.15166667,25.71194444
GOZ,Gorna Oryahovitsa Airport,43.15166667,25.71194444
GOZ,Gorna Oryahovitsa Airport,43.15222222,25.71305556
GPI,Guapi Airport,2.58333333,-77.90000000
GPM,Grand Prairie Municipal,32.69833333,-97.04666667
GPM,Grand Prairie Municipal,32.69888889,-97.04694444
GPS,Baltra,-0.43472222,-90.28277778
GPT,Gulfport-Biloxi International,30.40611111,-89.07027778
GPT,Gulfport-Biloxi International,30.40722222,-89.07000000
GPZ,Grand Rapids/Itasca County-Gordon Newstrom Field,47.20916667,-93.51000000
GPZ,Grand Rapids/Itasca County-Gordon Newstrom Field,47.20916667,-93.51000000
GPZ,Grand Rapids/Itasca County-Gordon Newstrom Field,47.20916667,-93.51000000
GPZ,Grand Rapids/Itasca County-Gordon Newstrom Field,47.21000000,-93.51000000
GPZ,Grand Rapids/Itasca County-Gordon Newstrom Field,47.21027778,-93.51000000
GPZ,Grand Rapids/Itasca County-Gordon Newstrom Field,47.21027778,-93.51000000
GPZ,Grand Rapids/Itasca County-Gordon Newstrom Field,47.21444444,-93.51111111
GQQ,Horning,40.73611111,-82.75277778
GQQ,Horning,40.73666667,-82.75722222
GRA,Gamarra East,8.32833333,-73.69194444
GRA,Gamarra East,8.33222222,-73.69111111
GRA,Gamarra East,8.33222222,-73.69111111
GRA,Gamarra East,8.33333333,-73.69722222
GRA,Germania,8.32833333,-73.69194444
GRA,Germania,8.33083333,-73.69472222
GRA,Germania,8.33083333,-73.69472222
GRB,Austin Straubel International,44.48472222,-88.12972222
GRB,Austin Straubel International,44.48472222,-88.12972222
GRB,Austin Straubel International,44.48805556,-88.13055556
GRB,Green Bay Austin Straubel International,44.48472222,-88.12972222
GRB,Green Bay Austin Straubel International,44.48472222,-88.12972222
GRD,Greenwood County,34.24861111,-82.15916667
GRD,Greenwood County,34.25027778,-82.15777778
GRD,Greenwood County,34.25138889,-82.15833333
GRF,Gray AAF,47.07916667,-122.58083333
GRF,Gray AAF,47.08333333,-122.57916667
GRI,Central Nebraska Regional,40.96750000,-98.30972222
GRI,Grand Island Air Park,40.96722222,-98.30666667
GRJ,George Airport,-34.00555556,22.37777778
GRJ,George Airport,-34.00555556,22.37777778
GRJ,George Airport,-34.00555556,22.37861111
GRJ,George Airport,-34.00555556,22.37888889
GRJ,George Airport,-34.00555556,22.37888889
GRJ,George Airport,-33.96750000,22.42111111
GRK,Robert Gray AAF,31.06472222,-97.82750000
GRK,Robert Gray AAF,31.06722222,-97.82888889
GRO,Gerona Costa Brava,41.90916667,2.76333333
GRP,Gurupi Airport,-11.74166667,-49.13333333
GRP,Gurupi Airport,-11.73972222,-49.13222222
GRP,Gurupi Airport,-11.73944444,-49.13388889
GRQ,Eelde,53.11805556,6.57555556
GRQ,Eelde,53.11888889,6.57722222
GRQ,Eelde,53.11888889,6.57722222
GRQ,Eelde,53.11972222,6.57944444
GRQ,Eelde,53.11972222,6.57944444
GRQ,Eelde,53.12027778,6.57555556
GRR,Gerald R. Ford International,42.88083333,-85.52277778
GRR,Gerald R. Ford International,42.88111111,-85.52416667
GRR,Kent County,42.88111111,-85.52416667
GRS,Grosseto Airport,42.76027778,11.07166667
GRS,Grosseto Airport,42.76027778,11.07166667
GRS,Grosseto Airport,42.76027778,11.07166667
GRS,Grosseto Airport,42.76083333,11.07055556
GRS,Grosseto Airport,42.76083333,11.07055556
GRS,Grosseto Airport,42.76194444,11.07055556
GRU,Guarulhos Gov Andre Franco Montoro,-23.43222222,-46.46944444
GRU,Guarulhos Gov Andre Franco Montoro,-23.43222222,-46.46944444
GRU,Guarulhos Gov Andre Franco Montouro,-23.43222222,-46.46944444
GRU,Guarulhos Gov Andre Franco Montouro,-23.43194444,-46.46944444
GRU,Guarulhos Gov Andre Franco Montouro,-23.43194444,-46.46944444
GRW,Graciosa Island Airport,39.06666667,-28.00000000
GRX,Granada Airport,37.18861111,-3.77722222
GRX,Granada Airport,37.18861111,-3.77694444
GRZ,Graz Airport,46.99000000,15.44000000
GRZ,Graz Airport,46.99111111,15.43972222
GRZ,Graz Airport,46.99111111,15.43972222
GRZ,Graz Airport,46.99333333,15.44000000
GRZ,Graz International,46.99000000,15.44000000
GRZ,Graz International,46.99000000,15.44000000
GRZ,Graz International,46.99111111,15.43972222
GRZ,Graz International,46.99305556,15.43916667
GSB,Seymour Johnson AFB,35.33944444,-77.96055556
GSB,Seymour Johnson AFB,35.33972222,-77.96000000
GSE,Gothenburg City,57.77583333,11.87305556
GSH,Goshen Municipal,41.52611111,-85.79416667
GSH,Goshen Municipal,41.52638889,-85.79416667
GSH,Goshen Municipal,41.52722222,-85.79222222
GSH,Goshen Municipal,41.52722222,-85.79222222
GSO,Piedmont Triad International,36.09194444,-79.94277778
GSO,Piedmont Triad International,36.10138889,-79.94111111
GSP,Greenville-Spartanburg,34.89888889,-82.21388889
GSP,Greenville-Spartanburg International,34.89555556,-82.21888889
GSP,Greenville-Spartanburg International,34.89888889,-82.21388889
